"idhod","hodnota","duvernost","stapro_kod","dnn_cis","dnn_kod","sektor_cis","sektor_kod","ozp_cis","ozp_kod","rok","uzemi_cis","uzemi_kod","ukazatel_txt","ozp_txt","uzemi_txt","typ_uzemi"
"793183577","0","verejny","1039",,,,,"2307","180","2017","100","3115","Úspory z využití vedlejších produktů","Ost.akt.na ochr.živ.pr.","Jihomoravský kraj",
"793183557","3521708","verejny","3780","5710","20",,,,,"2017","100","3115","Neinvestiční náklady na ochranu životního prostředí - vnitřní náklady",,"Jihomoravský kraj",
"793183638","2480362","verejny","3780","5710","20",,,"2307","140","2017","100","3115","Neinvestiční náklady na ochranu životního prostředí - vnitřní náklady","Ekologické nakládání s odpady","Jihomoravský kraj",
"793183639","1385450","verejny","3780","5710","10",,,"2307","140","2017","100","3115","Neinvestiční náklady na ochranu životního prostředí - vnější náklady","Ekologické nakládání s odpady","Jihomoravský kraj",
"793183247","10805","verejny","3780","5710","10",,,"2307","113","2017","100","3115","Neinvestiční náklady na ochranu životního prostředí - vnější náklady","Omezování hluku a vibrací (kromě ochrany pracovišť)","Jihomoravský kraj",
"793183304","48426","verejny","3780",,,,,"2307","114","2017","100","3115","Neinvestiční náklady na ochranu životního prostředí","Ochrana krajiny a biodiverzity (druhová rozmanitost)","Jihomoravský kraj",
"793183629","949052","verejny","3780","5710","20",,,"2307","111","2017","100","3115","Neinvestiční náklady na ochranu životního prostředí - vnitřní náklady","Ekologické nakládání s odpadními vodami","Jihomoravský kraj",
"793183305","3148","verejny","3780","5710","20",,,"2307","114","2017","100","3115","Neinvestiční náklady na ochranu životního prostředí - vnitřní náklady","Ochrana krajiny a biodiverzity (druhová rozmanitost)","Jihomoravský kraj",
"793183306","45278","verejny","3780","5710","10",,,"2307","114","2017","100","3115","Neinvestiční náklady na ochranu životního prostředí - vnější náklady","Ochrana krajiny a biodiverzity (druhová rozmanitost)","Jihomoravský kraj",
"793183637","3865812","verejny","3780",,,,,"2307","140","2017","100","3115","Neinvestiční náklady na ochranu životního prostředí","Ekologické nakládání s odpady","Jihomoravský kraj",
"793183236","26825","verejny","3780",,,,,"2307","112","2017","100","3115","Neinvestiční náklady na ochranu životního prostředí","Ochrana a sanace půdy, podzemních a povrchových vod","Jihomoravský kraj",
"793183566","74223","verejny","3780","5710","20",,,"2307","130","2017","100","3115","Neinvestiční náklady na ochranu životního prostředí - vnitřní náklady","Ochrana ovzduší a klimatu","Jihomoravský kraj",
"793183558","2061804","verejny","3780","5710","10",,,,,"2017","100","3115","Neinvestiční náklady na ochranu životního prostředí - vnější náklady",,"Jihomoravský kraj",
"793183237","3005","verejny","3780","5710","20",,,"2307","112","2017","100","3115","Neinvestiční náklady na ochranu životního prostředí - vnitřní náklady","Ochrana a sanace půdy, podzemních a povrchových vod","Jihomoravský kraj",
"793183567","39577","verejny","3780","5710","10",,,"2307","130","2017","100","3115","Neinvestiční náklady na ochranu životního prostředí - vnější náklady","Ochrana ovzduší a klimatu","Jihomoravský kraj",
"793183630","284372","verejny","3780","5710","10",,,"2307","111","2017","100","3115","Neinvestiční náklady na ochranu životního prostředí - vnější náklady","Ekologické nakládání s odpadními vodami","Jihomoravský kraj",
"793183556","5583512","verejny","3780",,,,,,,"2017","100","3115","Neinvestiční náklady na ochranu životního prostředí",,"Jihomoravský kraj",
"793183565","113800","verejny","3780",,,,,"2307","130","2017","100","3115","Neinvestiční náklady na ochranu životního prostředí","Ochrana ovzduší a klimatu","Jihomoravský kraj",
"793183246","623","verejny","3780","5710","20",,,"2307","113","2017","100","3115","Neinvestiční náklady na ochranu životního prostředí - vnitřní náklady","Omezování hluku a vibrací (kromě ochrany pracovišť)","Jihomoravský kraj",
"793183574","1233424","verejny","3780",,,,,"2307","111","2017","100","3115","Neinvestiční náklady na ochranu životního prostředí","Ekologické nakládání s odpadními vodami","Jihomoravský kraj",
"793183245","11428","verejny","3780",,,,,"2307","113","2017","100","3115","Neinvestiční náklady na ochranu životního prostředí","Omezování hluku a vibrací (kromě ochrany pracovišť)","Jihomoravský kraj",
"793183238","23820","verejny","3780","5710","10",,,"2307","112","2017","100","3115","Neinvestiční náklady na ochranu životního prostředí - vnější náklady","Ochrana a sanace půdy, podzemních a povrchových vod","Jihomoravský kraj",
"793183313","2288","verejny","3780",,,,,"2307","115","2017","100","3115","Neinvestiční náklady na ochranu životního prostředí","Ochrana proti záření","Jihomoravský kraj",
"793183506","755","verejny","3780",,,,,"2307","116","2017","100","3115","Neinvestiční náklady na ochranu životního prostředí","Výzkum a vývoj na ochranu životního prostředí","Jihomoravský kraj",
"793183515","280754","verejny","3780",,,,,"2307","180","2017","100","3115","Neinvestiční náklady na ochranu životního prostředí","Ost.akt.na ochr.živ.pr.","Jihomoravský kraj",
"793183315",,"duverny","3780","5710","10",,,"2307","115","2017","100","3115","Neinvestiční náklady na ochranu životního prostředí - vnější náklady","Ochrana proti záření","Jihomoravský kraj",
"793183314",,"duverny","3780","5710","20",,,"2307","115","2017","100","3115","Neinvestiční náklady na ochranu životního prostředí - vnitřní náklady","Ochrana proti záření","Jihomoravský kraj",
"793183507","504","verejny","3780","5710","20",,,"2307","116","2017","100","3115","Neinvestiční náklady na ochranu životního prostředí - vnitřní náklady","Výzkum a vývoj na ochranu životního prostředí","Jihomoravský kraj",
"793183508","251","verejny","3780","5710","10",,,"2307","116","2017","100","3115","Neinvestiční náklady na ochranu životního prostředí - vnější náklady","Výzkum a vývoj na ochranu životního prostředí","Jihomoravský kraj",
"793183517","270026","verejny","3780","5710","10",,,"2307","180","2017","100","3115","Neinvestiční náklady na ochranu životního prostředí - vnější náklady","Ost.akt.na ochr.živ.pr.","Jihomoravský kraj",
"793183516","10728","verejny","3780","5710","20",,,"2307","180","2017","100","3115","Neinvestiční náklady na ochranu životního prostředí - vnitřní náklady","Ost.akt.na ochr.živ.pr.","Jihomoravský kraj",
"793183311",,"duverny","3932",,,,,"2307","114","2017","100","3115","Tržby z prodeje vedlejších produktů","Ochrana krajiny a biodiverzity (druhová rozmanitost)","Jihomoravský kraj",
"793183644","1734555","verejny","3932",,,,,"2307","140","2017","100","3115","Tržby z prodeje vedlejších produktů","Ekologické nakládání s odpady","Jihomoravský kraj",
"793183243",,"duverny","3932",,,,,"2307","112","2017","100","3115","Tržby z prodeje vedlejších produktů","Ochrana a sanace půdy, podzemních a povrchových vod","Jihomoravský kraj",
"793183563","1744595","verejny","3932",,,,,,,"2017","100","3115","Tržby z prodeje vedlejších produktů",,"Jihomoravský kraj",
"793183572","2779","verejny","3932",,,,,"2307","130","2017","100","3115","Tržby z prodeje vedlejších produktů","Ochrana ovzduší a klimatu","Jihomoravský kraj",
"793183635","6867","verejny","3932",,,,,"2307","111","2017","100","3115","Tržby z prodeje vedlejších produktů","Ekologické nakládání s odpadními vodami","Jihomoravský kraj",
"793183252","0","verejny","3932",,,,,"2307","113","2017","100","3115","Tržby z prodeje vedlejších produktů","Omezování hluku a vibrací (kromě ochrany pracovišť)","Jihomoravský kraj",
"793183504","0","verejny","3932",,,,,"2307","115","2017","100","3115","Tržby z prodeje vedlejších produktů","Ochrana proti záření","Jihomoravský kraj",
"793183513","0","verejny","3932",,,,,"2307","116","2017","100","3115","Tržby z prodeje vedlejších produktů","Výzkum a vývoj na ochranu životního prostředí","Jihomoravský kraj",
"793183576",,"duverny","3932",,,,,"2307","180","2017","100","3115","Tržby z prodeje vedlejších produktů","Ost.akt.na ochr.živ.pr.","Jihomoravský kraj",
"908107003","447339","verejny","726",,,,,"2307","140","2020","100","3115","Investice na ochranu životního prostředí","Ekologické nakládání s odpady","Jihomoravský kraj",
"908107022","2307","verejny","726",,,,,"2307","113","2020","100","3115","Investice na ochranu životního prostředí","Omezování hluku a vibrací (kromě ochrany pracovišť)","Jihomoravský kraj",
"908106983","520629","verejny","726",,,,,"2307","130","2020","100","3115","Investice na ochranu životního prostředí","Ochrana ovzduší a klimatu","Jihomoravský kraj",
"908107042","0","verejny","726",,,,,"2307","115","2020","100","3115","Investice na ochranu životního prostředí","Ochrana proti záření","Jihomoravský kraj",
"908107032","42747","verejny","726",,,,,"2307","114","2020","100","3115","Investice na ochranu životního prostředí","Ochrana krajiny a biodiverzity (druhová rozmanitost)","Jihomoravský kraj",
"908108321","2434087","verejny","726",,,,,,,"2020","100","3115","Investice na ochranu životního prostředí",,"Jihomoravský kraj",
"908106993","1156821","verejny","726",,,,,"2307","111","2020","100","3115","Investice na ochranu životního prostředí","Ekologické nakládání s odpadními vodami","Jihomoravský kraj",
"908107062","82887","verejny","726",,,,,"2307","180","2020","100","3115","Investice na ochranu životního prostředí","Ost.akt.na ochr.živ.pr.","Jihomoravský kraj",
"908107052",,"duverny","726",,,,,"2307","116","2020","100","3115","Investice na ochranu životního prostředí","Výzkum a vývoj na ochranu životního prostředí","Jihomoravský kraj",
"908107013","175557","verejny","726",,,,,"2307","112","2020","100","3115","Investice na ochranu životního prostředí","Ochrana a sanace půdy, podzemních a povrchových vod","Jihomoravský kraj",
"908107004","361533","verejny","726",,,"5567","11000","2307","140","2020","100","3115","Investice na ochranu životního prostředí - podnikový sektor","Ekologické nakládání s odpady","Jihomoravský kraj",
"908108323","1392127","verejny","726",,,"5567","13000",,,"2020","100","3115","Investice na ochranu životního prostředí - nepodnikový sektor",,"Jihomoravský kraj",
"908107035","42471","verejny","726",,,"5567","13000","2307","114","2020","100","3115","Investice na ochranu životního prostředí - nepodnikový sektor","Ochrana krajiny a biodiverzity (druhová rozmanitost)","Jihomoravský kraj",
"908106985","49419","verejny","726",,,"5567","13000","2307","130","2020","100","3115","Investice na ochranu životního prostředí - nepodnikový sektor","Ochrana ovzduší a klimatu","Jihomoravský kraj",
"908107015","153147","verejny","726",,,"5567","13000","2307","112","2020","100","3115","Investice na ochranu životního prostředí - nepodnikový sektor","Ochrana a sanace půdy, podzemních a povrchových vod","Jihomoravský kraj",
"908108322","1041960","verejny","726",,,"5567","11000",,,"2020","100","3115","Investice na ochranu životního prostředí - podnikový sektor",,"Jihomoravský kraj",
"908107014","22410","verejny","726",,,"5567","11000","2307","112","2020","100","3115","Investice na ochranu životního prostředí - podnikový sektor","Ochrana a sanace půdy, podzemních a povrchových vod","Jihomoravský kraj",
"908107005","85806","verejny","726",,,"5567","13000","2307","140","2020","100","3115","Investice na ochranu životního prostředí - nepodnikový sektor","Ekologické nakládání s odpady","Jihomoravský kraj",
"908107025","0","verejny","726",,,"5567","13000","2307","113","2020","100","3115","Investice na ochranu životního prostředí - nepodnikový sektor","Omezování hluku a vibrací (kromě ochrany pracovišť)","Jihomoravský kraj",
"908106994","159060","verejny","726",,,"5567","11000","2307","111","2020","100","3115","Investice na ochranu životního prostředí - podnikový sektor","Ekologické nakládání s odpadními vodami","Jihomoravský kraj",
"908107033","276","verejny","726",,,"5567","11000","2307","114","2020","100","3115","Investice na ochranu životního prostředí - podnikový sektor","Ochrana krajiny a biodiverzity (druhová rozmanitost)","Jihomoravský kraj",
"908106984","471210","verejny","726",,,"5567","11000","2307","130","2020","100","3115","Investice na ochranu životního prostředí - podnikový sektor","Ochrana ovzduší a klimatu","Jihomoravský kraj",
"908107024","2307","verejny","726",,,"5567","11000","2307","113","2020","100","3115","Investice na ochranu životního prostředí - podnikový sektor","Omezování hluku a vibrací (kromě ochrany pracovišť)","Jihomoravský kraj",
"908106995","997761","verejny","726",,,"5567","13000","2307","111","2020","100","3115","Investice na ochranu životního prostředí - nepodnikový sektor","Ekologické nakládání s odpadními vodami","Jihomoravský kraj",
